"","X","Province_State","Last_Update","Confirmed","Deaths","Recovered","Active","Incident_Rate","People_Tested","People_Hospitalized","Mortality_Rate","Testing_Rate","Hospitalization_Rate"
"3740",3740,"Diamond Princess","6/16/2020 4:33",49,0,NA,49,NA,NA,NA,0,NA,NA
"3741",3741,"District of Columbia","6/16/2020 4:33",9799,515,1155,8129,1388.453969,65846,NA,5.25563833,9329.945916,NA
"3742",3742,"Florida","6/16/2020 4:33",77326,2938,NA,74388,360.0286194,1430184,12298,3.799498228,6658.913832,15.90409435
"3743",3743,"Georgia","6/16/2020 4:33",58414,2494,NA,55920,550.1711668,630496,9322,4.269524429,5938.314787,15.9585031
"3744",3744,"Grand Princess","6/16/2020 4:33",103,3,NA,100,NA,NA,NA,2.912621359,NA,NA
"3745",3745,"Guam","6/16/2020 4:33",185,5,169,11,112.6475836,8758,NA,2.702702703,5332.797496,NA
"3746",3746,"Hawaii","6/16/2020 4:33",736,17,629,90,51.98210008,61474,91,2.309782609,4341.776658,12.36413043
"3747",3747,"Idaho","6/16/2020 4:33",3399,87,2837,475,190.2001326,62980,266,2.559576346,3524.214284,7.825831127
"3748",3748,"Illinois","6/16/2020 4:33",133016,6326,NA,126690,1049.699171,1210473,NA,4.755818849,9552.478685,NA
"3749",3749,"Indiana","6/16/2020 4:33",40430,2433,28744,9253,600.5449318,355829,6451,6.017808558,5285.463827,15.95597329
"3750",3750,"Iowa","6/16/2020 4:33",24082,658,14625,8799,763.2794201,227388,NA,2.732331202,7207.066721,NA
"3751",3751,"Kansas","6/16/2020 4:33",11319,246,676,10397,388.5266058,136962,988,2.173336867,4701.244013,8.72868628
"3752",3752,"Kentucky","6/16/2020 4:33",12647,505,3416,8726,283.078014,295851,2433,3.993041828,6622.037915,19.2377639
"3753",3753,"Louisiana","6/16/2020 4:33",47172,3018,37017,7137,1014.714784,518725,NA,6.397863139,11158.2703,NA
"3754",3754,"Maine","6/16/2020 4:33",2810,101,2189,520,209.0444067,70971,317,3.59430605,5279.74754,11.28113879
"3755",3755,"Maryland","6/16/2020 4:33",62032,2947,4567,54518,1026.054968,421108,10222,4.750773794,6965.436477,16.47859169
"3756",3756,"Massachusetts","6/16/2020 4:33",105690,7647,NA,98043,1533.405209,717231,10817,7.235310815,10405.95847,10.2346485
"3757",3757,"Michigan","6/16/2020 4:33",66085,6018,44964,15103,661.7196982,824037,NA,9.106453809,8251.214571,NA
"3758",3758,"Minnesota","6/16/2020 4:33",30693,1335,26609,2749,544.2376382,422922,3630,4.349525951,7499.106325,11.8268009
"3759",3759,"Mississippi","6/16/2020 4:33",19799,895,15323,3581,665.255671,230503,2680,4.520430325,7745.008734,13.53603717
"3760",3760,"Missouri","6/16/2020 4:33",16611,887,NA,15724,270.6508329,279941,NA,5.339835049,4561.210331,NA
"3761",3761,"Montana","6/16/2020 4:33",609,19,510,80,56.98096331,60937,78,3.119868637,5701.558228,12.80788177
"3762",3762,"Nebraska","6/16/2020 4:33",16851,220,10121,6510,871.1192261,137755,1075,1.305560501,7121.30016,6.379443356
"3763",3763,"Nevada","6/16/2020 4:33",11315,465,636,10214,367.3515238,216434,NA,4.109589041,7026.722023,NA
"3764",3764,"New Hampshire","6/16/2020 4:33",5345,320,4041,984,393.0982393,98873,519,5.986903648,7271.618748,9.710009355
"3765",3765,"New Jersey","6/16/2020 4:33",167103,12708,28819,125576,1881.326565,1116083,18755,7.604890397,12565.40335,11.22361657
"3766",3766,"New Mexico","6/16/2020 4:33",9845,440,4114,5291,469.5184967,263665,1625,4.469273743,12574.46363,16.50584053
"3767",3767,"New York","6/16/2020 4:33",383944,30856,68851,284237,1973.643797,2991210,89995,8.036588669,15376.15658,23.43961619
"3768",3768,"North Carolina","6/16/2020 4:33",45114,1140,29219,14755,430.1452963,638479,NA,2.526931773,6087.661007,NA
"3769",3769,"North Dakota","6/16/2020 4:33",3101,74,2683,344,406.9222714,87776,197,2.386326991,11518.22293,6.352789423
"3770",3770,"Northern Mariana Islands","6/16/2020 4:33",30,2,19,9,54.40301755,8169,NA,6.666666667,14813.94168,NA
"3771",3771,"Ohio","6/16/2020 4:33",41576,2575,NA,39001,355.681789,557168,6948,6.193477006,4766.5603,16.71156436
"3772",3772,"Oklahoma","6/16/2020 4:33",8417,359,6628,1430,212.7132092,251004,1117,4.265177617,6343.33686,13.27076155
"3773",3773,"Oregon","6/16/2020 4:33",5820,180,2396,3244,137.9886892,173882,875,3.092783505,4122.637329,15.03436426
"3774",3774,"Pennsylvania","6/16/2020 4:33",83589,6243,58549,18797,652.9376021,593030,NA,7.468686071,4632.327055,NA
"3775",3775,"Puerto Rico","6/16/2020 4:33",5890,147,NA,5743,200.7903435,5890,NA,2.495755518,200.7903435,NA
"3776",3776,"Rhode Island","6/16/2020 4:33",16093,851,1474,13768,1519.123321,200445,1882,5.288013422,18921.312,11.69452557
"3777",3777,"South Carolina","6/16/2020 4:33",19378,602,8682,10094,376.3658265,255557,1988,3.10661575,4963.511277,10.25905666
"3778",3778,"South Dakota","6/16/2020 4:33",5928,75,4961,892,670.0887008,66395,544,1.265182186,7505.151703,9.176788124
"3779",3779,"Tennessee","6/16/2020 4:33",31004,482,20062,10460,453.9934112,629978,2106,1.554638111,9224.805225,6.792671913
"3780",3780,"Texas","6/16/2020 4:33",90211,2001,59089,29121,311.1166031,1314761,NA,2.218133044,4534.302648,NA
"3781",3781,"Utah","6/16/2020 4:33",14608,143,8380,6085,455.6516336,272938,1041,0.978915663,8513.461499,7.126232202
"3782",3782,"Vermont","6/16/2020 4:33",1128,55,912,161,180.7724175,52557,NA,4.875886525,8422.744632,NA
"3783",3783,"Virgin Islands","6/16/2020 4:33",72,6,64,2,67.12160197,2378,NA,8.333333333,2216.877354,NA
"3784",3784,"Virginia","6/16/2020 4:33",54886,1552,7230,46104,643.0306113,478999,8132,2.82767919,5611.832157,14.81616441
"3785",3785,"Washington","6/16/2020 4:33",26158,1220,NA,24938,343.5110644,462602,3856,4.663965135,6074.96389,14.74118816
"3786",3786,"West Virginia","6/16/2020 4:33",2322,88,1585,649,129.5652645,131953,NA,3.789836348,7362.844677,NA
"3787",3787,"Wisconsin","6/16/2020 4:33",22932,694,16837,5401,393.8559029,426379,3061,3.026338741,7323.037067,13.34815978
"3788",3788,"Wyoming","6/16/2020 4:33",1079,18,834,227,186.4333859,32606,93,1.668211307,5633.778481,8.619091752
"3789",3789,"Alabama","6/17/2020 4:33",26912,785,13508,12619,548.8677258,305424,2315,2.916914388,6229.093946,8.602110583
"3790",3790,"Alaska","6/17/2020 4:33",675,12,429,234,92.27046867,76215,NA,1.777777778,10418.36114,NA
"3791",3791,"American Samoa","6/17/2020 4:33",0,0,NA,0,0,174,NA,NA,312.7190381,NA
"3792",3792,"Arizona","6/17/2020 4:33",39185,1228,6598,31359,538.3503714,354334,3808,3.133852239,4868.083208,9.718004338
"3793",3793,"Arkansas","6/17/2020 4:33",13191,188,8352,4651,437.1059221,205566,1026,1.425214161,6811.77439,7.778030475
"3794",3794,"California","6/17/2020 4:33",158961,5200,NA,153761,402.3084199,2937755,NA,3.271242632,7435.053705,NA
"3795",3795,"Colorado","6/17/2020 4:33",29442,1617,4196,23614,510.9975522,253156,5269,5.494953614,4396.03413,17.90532504
"3796",3796,"Connecticut","6/17/2020 4:33",45349,4210,7611,33528,1271.959312,361420,9912,9.283556418,10137.19232,21.85715231
"3797",3797,"Delaware","6/17/2020 4:33",10403,424,6256,3723,1068.328671,86074,NA,4.075747381,8839.308087,NA
"3798",3798,"Diamond Princess","6/17/2020 4:33",49,0,NA,49,NA,NA,NA,0,NA,NA
"3799",3799,"District of Columbia","6/17/2020 4:33",9818,520,1155,8143,1391.146144,67126,NA,5.296394378,9511.313512,NA
"3800",3800,"Florida","6/17/2020 4:33",80109,2993,NA,77116,372.9862229,1460309,12489,3.736159483,6799.175351,15.59000861
"3801",3801,"Georgia","6/17/2020 4:33",59078,2529,NA,56549,556.4250384,634978,9454,4.28078134,5980.52842,16.00257287
"3802",3802,"Grand Princess","6/17/2020 4:33",103,3,NA,100,NA,NA,NA,2.912621359,NA,NA
"3803",3803,"Guam","6/17/2020 4:33",186,5,169,12,113.2564894,9032,NA,2.688172043,5499.637701,NA
"3804",3804,"Hawaii","6/17/2020 4:33",736,17,630,89,51.98210008,62028,91,2.309782609,4380.904489,12.36413043
"3805",3805,"Idaho","6/17/2020 4:33",3462,88,2877,497,193.7254661,65647,270,2.541883304,3673.4534,7.798960139
"3806",3806,"Illinois","6/17/2020 4:33",133639,6398,NA,127241,1054.615592,1229202,NA,4.7875246,9700.279068,NA
"3807",3807,"Indiana","6/17/2020 4:33",40786,2447,29093,9246,605.8329356,363745,6481,5.999607709,5403.047643,15.89025646
"3808",3808,"Iowa","6/17/2020 4:33",24179,665,15025,8489,766.3538368,230638,NA,2.750320526,7310.075529,NA
"3809",3809,"Kansas","6/17/2020 4:33",11411,246,676,10489,391.6845215,136962,988,2.155814565,4701.244013,8.658312155
"3810",3810,"Kentucky","6/17/2020 4:33",12647,505,3431,8711,283.078014,296033,2436,3.993041828,6626.111625,19.26148494
"3811",3811,"Louisiana","6/17/2020 4:33",47706,3042,37017,7647,1026.201634,532717,NA,6.376556408,11459.25158,NA
"3812",3812,"Maine","6/17/2020 4:33",2819,101,2233,485,209.7139439,72335,321,3.582830791,5381.219629,11.38701667
"3813",3813,"Maryland","6/17/2020 4:33",62409,2982,4579,54848,1032.290826,429225,10262,4.778156997,7099.697635,16.44314121
"3814",3814,"Massachusetts","6/17/2020 4:33",105885,7664,NA,98221,1536.234369,723647,10867,7.238041271,10499.04512,10.2630212
"3815",3815,"Michigan","6/17/2020 4:33",66269,6034,44964,15271,663.5621197,835534,NA,9.105313193,8366.335875,NA
"3816",3816,"Minnesota","6/17/2020 4:33",30882,1344,27006,2532,547.5889207,429145,3658,4.352049738,7609.450404,11.84508775
"3817",3817,"Mississippi","6/17/2020 4:33",20152,915,15323,3914,677.1166363,240803,2728,4.540492259,8091.093557,13.5371179
"3818",3818,"Missouri","6/17/2020 4:33",16857,891,NA,15966,274.6590265,284791,NA,5.285638014,4640.233661,NA
"3819",3819,"Montana","6/17/2020 4:33",614,19,535,60,57.44878731,63577,79,3.094462541,5948.569301,12.86644951
"3820",3820,"Nebraska","6/17/2020 4:33",17038,231,10351,6456,880.7862664,139513,1088,1.355792933,7212.180677,6.385726024
"3821",3821,"Nevada","6/17/2020 4:33",11683,467,640,10576,379.2989706,222474,NA,3.997260977,7222.815987,NA
"3822",3822,"New Hampshire","6/17/2020 4:33",5364,326,4041,997,394.495595,98873,519,6.077554064,7271.618748,9.675615213
"3823",3823,"New Jersey","6/17/2020 4:33",167426,12792,28872,125762,1884.963055,1131782,18879,7.640390381,12742.1503,11.27602642
"3824",3824,"New Mexico","6/17/2020 4:33",9933,447,4160,5326,473.7153101,267921,1686,4.500151012,12777.43679,16.97372395
"3825",3825,"New York","6/17/2020 4:33",384575,30909,68938,284728,1976.887419,3051778,89995,8.037183904,15687.50318,23.40115712
"3826",3826,"North Carolina","6/17/2020 4:33",45907,1169,29219,15519,437.7062579,651421,NA,2.546452611,6211.058188,NA
"3827",3827,"North Dakota","6/17/2020 4:33",3124,74,2720,330,409.9403986,88651,200,2.368758003,11633.04298,6.402048656
"3828",3828,"Northern Mariana Islands","6/17/2020 4:33",30,2,19,9,54.40301755,8169,NA,6.666666667,14813.94168,NA
"3829",3829,"Ohio","6/17/2020 4:33",42010,2599,NA,39411,359.3946497,568133,7007,6.186622233,4860.36564,16.67936206
"3830",3830,"Oklahoma","6/17/2020 4:33",8645,363,6765,1517,218.4751923,261805,1130,4.198958936,6616.298174,13.07113939
"3831",3831,"Oregon","6/17/2020 4:33",6098,182,2431,3485,144.5799015,179538,912,2.98458511,4256.737677,14.95572319
"3832",3832,"Pennsylvania","6/17/2020 4:33",83978,6276,59612,18090,655.9761924,603092,NA,7.473385887,4710.924217,NA
"3833",3833,"Puerto Rico","6/17/2020 4:33",5951,147,NA,5804,202.869836,5951,NA,2.47017308,202.869836,NA
"3834",3834,"Rhode Island","6/17/2020 4:33",16164,865,1479,13820,1525.825474,203618,1889,5.351398169,19220.83218,11.68646375
"3835",3835,"South Carolina","6/17/2020 4:33",19990,607,9734,9649,388.2522898,267679,2055,3.036518259,5198.948708,10.28014007
"3836",3836,"South Dakota","6/17/2020 4:33",5966,77,5069,820,674.3841412,67202,562,1.290647,7596.373292,9.420046933
"3837",3837,"Tennessee","6/17/2020 4:33",31751,493,20710,10548,464.9317765,638990,2146,1.552707001,9356.768476,6.758842241
"3838",3838,"Texas","6/17/2020 4:33",93569,2049,60681,30839,322.6975583,1348442,NA,2.189827828,4650.460526,NA
"3839",3839,"Utah","6/17/2020 4:33",14937,145,8470,6322,465.9137768,275700,1073,0.970743791,8599.613594,7.18350405
"3840",3840,"Vermont","6/17/2020 4:33",1131,55,914,162,181.2531952,52890,NA,4.862953139,8476.110957,NA
"3841",3841,"Virgin Islands","6/17/2020 4:33",72,6,64,2,67.12160197,2378,NA,8.333333333,2216.877354,NA
"3842",3842,"Virginia","6/17/2020 4:33",55331,1570,7341,46420,648.2441197,485438,8245,2.83746905,5687.269866,14.90123077
"3843",3843,"Washington","6/17/2020 4:33",26531,1231,NA,25300,348.4093604,471265,3894,4.639855264,6188.7278,14.6771701
"3844",3844,"West Virginia","6/17/2020 4:33",2341,88,1636,617,130.6254453,137071,NA,3.759077317,7648.42393,NA
"3845",3845,"Wisconsin","6/17/2020 4:33",23198,703,17122,5373,398.424439,437528,3096,3.030433658,7514.52056,13.3459781
"3846",3846,"Wyoming","6/17/2020 4:33",1089,18,852,219,188.1612208,34413,96,1.652892562,5945.998248,8.815426997
"3847",3847,"Alabama","6/18/2020 4:33",27312,790,15974,10548,557.0256884,310723,2352,2.892501465,6337.166556,8.611599297
"3848",3848,"Alaska","6/18/2020 4:33",695,12,438,245,95.00440848,77709,NA,1.726618705,10622.58644,NA
"3849",3849,"American Samoa","6/18/2020 4:33",0,0,NA,0,0,174,NA,NA,312.7190381,NA
"3850",3850,"Arizona","6/18/2020 4:33",40937,1249,6715,32973,562.4205475,366193,3861,3.051029631,5031.010273,9.431565576
"3851",3851,"Arkansas","6/18/2020 4:33",13606,197,8996,4413,450.8576435,220699,1052,1.447890636,7313.231741,7.731882993
"3852",3852,"California","6/18/2020 4:33",162798,5271,NA,157527,412.0193389,2997988,NA,3.237754764,7587.49514,NA
"3853",3853,"Colorado","6/18/2020 4:33",29671,1631,4231,23794,514.9741193,256667,5272,5.49973024,4457.00237,17.77717831
"3854",3854,"Connecticut","6/18/2020 4:33",45429,4219,7611,33599,1274.203171,367858,9912,9.287019305,10317.76684,21.81866209
"3855",3855,"Delaware","6/18/2020 4:33",10444,426,6305,3713,1072.539137,86587,NA,4.078896974,8891.990256,NA
"3856",3856,"Diamond Princess","6/18/2020 4:33",49,0,NA,49,NA,NA,NA,0,NA,NA
"3857",3857,"District of Columbia","6/18/2020 4:33",9847,523,1155,8169,1395.255254,70086,NA,5.311262313,9930.72608,NA
"3858",3858,"Florida","6/18/2020 4:33",82719,3018,NA,79701,385.1383412,1485759,12673,3.648496718,6917.670144,15.32054304
"3859",3859,"Georgia","6/18/2020 4:33",60030,2575,NA,57455,565.3914326,650467,9543,4.289521906,6126.411277,15.89705147
"3860",3860,"Grand Princess","6/18/2020 4:33",103,3,NA,100,NA,NA,NA,2.912621359,NA,NA
"3861",3861,"Guam","6/18/2020 4:33",188,5,170,13,114.4743011,9198,NA,2.659574468,5600.716073,NA
"3862",3862,"Hawaii","6/18/2020 4:33",744,17,637,90,52.5471229,63243,92,2.284946237,4466.71733,12.3655914
"3863",3863,"Idaho","6/18/2020 4:33",3632,88,2921,623,203.2382706,66784,275,2.422907489,3737.077275,7.571585903
"3864",3864,"Illinois","6/18/2020 4:33",134185,6485,NA,127700,1058.924365,1259189,NA,4.832879979,9936.922247,NA
"3865",3865,"Indiana","6/18/2020 4:33",41013,2475,29671,8867,609.2047808,371182,6526,6.034671933,5513.51642,15.91202789
"3866",3866,"Iowa","6/18/2020 4:33",24460,675,15289,8496,775.2601369,235131,NA,2.759607522,7452.481244,NA
"3867",3867,"Kansas","6/18/2020 4:33",11644,247,696,10701,399.6822862,142124,1011,2.12126417,4878.430543,8.682583305
"3868",3868,"Kentucky","6/18/2020 4:33",12995,518,3444,9033,290.8673039,299869,2455,3.986148519,6711.972877,18.89188149
"3869",3869,"Louisiana","6/18/2020 4:33",48634,3062,37017,8555,1046.163801,545221,NA,6.296006909,11728.22457,NA
"3870",3870,"Maine","6/18/2020 4:33",2836,102,2275,459,210.9786254,74018,323,3.596614951,5506.423094,11.38928068
"3871",3871,"Maryland","6/18/2020 4:33",62969,2996,4596,55377,1041.553638,441343,10309,4.757896743,7300.138281,16.3715479
"3872",3872,"Massachusetts","6/18/2020 4:33",106151,7733,NA,98418,1540.093635,732046,10925,7.284905465,10620.90216,10.29194261
"3873",3873,"Michigan","6/18/2020 4:33",66497,6036,44964,15497,665.8451202,849885,NA,9.077101223,8510.034739,NA
"3874",3874,"Minnesota","6/18/2020 4:33",31296,1357,27404,2535,554.9298252,448587,3689,4.336017382,7954.18921,11.78744888
"3875",3875,"Mississippi","6/18/2020 4:33",20641,938,15323,4380,693.5472653,244389,2767,4.544353471,8211.584837,13.40535827
"3876",3876,"Missouri","6/18/2020 4:33",17069,909,NA,16160,278.1132422,285002,NA,5.325443787,4643.671584,NA
"3877",3877,"Montana","6/18/2020 4:33",630,20,538,72,58.94582411,65515,78,3.174603175,6129.897883,12.38095238
"3878",3878,"Nebraska","6/18/2020 4:33",17231,234,10529,6468,890.7634791,142387,1116,1.358017527,7360.753264,6.476698973
"3879",3879,"Nevada","6/18/2020 4:33",11854,473,640,10741,384.8506374,227610,NA,3.990214274,7389.560788,NA
"3880",3880,"New Hampshire","6/18/2020 4:33",5436,330,4067,1039,399.7908379,100086,521,6.070640177,7360.828882,9.584253127
"3881",3881,"New Jersey","6/18/2020 4:33",167703,12835,28966,125902,1888.081656,1147841,19010,7.65341109,12922.95031,11.33551576
"3882",3882,"New Mexico","6/18/2020 4:33",10065,452,4217,5396,480.0105302,271553,1698,4.490809737,12950.65072,16.87034277
"3883",3883,"New York","6/18/2020 4:33",385142,30939,69085,285118,1979.802053,3111119,89995,8.033141023,15992.54245,23.36670631
"3884",3884,"North Carolina","6/18/2020 4:33",46934,1181,29219,16534,447.4983229,667422,NA,2.516299484,6363.621802,NA
"3885",3885,"North Dakota","6/18/2020 4:33",3166,74,2756,336,415.4517611,89674,201,2.337334176,11767.28403,6.348704991
"3886",3886,"Northern Mariana Islands","6/18/2020 4:33",30,2,19,9,54.40301755,8169,NA,6.666666667,14813.94168,NA
"3887",3887,"Ohio","6/18/2020 4:33",42422,2611,NA,39811,362.9193009,584563,7051,6.154825326,5000.923938,16.62109283
"3888",3888,"Oklahoma","6/18/2020 4:33",8904,364,6898,1642,225.0206029,265432,1146,4.088050314,6707.959194,12.87061995
"3889",3889,"Oregon","6/18/2020 4:33",6218,183,2457,3578,147.4250291,184350,929,2.943068511,4370.827294,14.94049534
"3890",3890,"Pennsylvania","6/18/2020 4:33",84289,6319,59863,18107,658.4055025,612831,NA,7.496826395,4786.998333,NA
"3891",3891,"Puerto Rico","6/18/2020 4:33",6003,147,NA,5856,204.6425182,6003,NA,2.448775612,204.6425182,NA
"3892",3892,"Rhode Island","6/18/2020 4:33",16213,876,1489,13848,1530.450904,206470,1898,5.403071609,19490.05108,11.70665515
"3893",3893,"South Carolina","6/18/2020 4:33",20556,617,9734,10205,399.2453261,272754,2055,3.001556723,5297.517011,9.997081144
"3894",3894,"South Dakota","6/18/2020 4:33",6050,78,5143,829,683.8793253,68988,570,1.289256198,7798.25899,9.421487603
"3895",3895,"Tennessee","6/18/2020 4:33",32114,498,21282,10334,470.2472071,644573,2180,1.55072554,9438.520676,6.788316622
"3896",3896,"Texas","6/18/2020 4:33",97699,2089,62368,33242,336.9409607,1369638,NA,2.138199982,4723.560564,NA
"3897",3897,"Utah","6/18/2020 4:33",15344,149,8552,6643,478.6088901,278692,1102,0.971063608,8692.939833,7.181960375
"3898",3898,"Vermont","6/18/2020 4:33",1130,55,915,160,181.0929359,53663,NA,4.867256637,8599.991346,NA
"3899",3899,"Virgin Islands","6/18/2020 4:33",73,6,64,3,68.05384644,2427,NA,8.219178082,2262.557333,NA
"3900",3900,"Virginia","6/18/2020 4:33",55775,1583,7429,46763,653.4459123,494341,8367,2.838189153,5791.575181,15.00134469
"3901",3901,"Washington","6/18/2020 4:33",26784,1226,NA,25558,351.7317972,480026,3915,4.577359618,6303.778661,14.61693548
"3902",3902,"West Virginia","6/18/2020 4:33",2376,88,1654,634,132.5784101,141370,NA,3.703703704,7888.303805,NA
"3903",3903,"Wisconsin","6/18/2020 4:33",23456,713,17613,5130,402.8555755,447190,3128,3.03973397,7680.464905,13.33560709
"3904",3904,"Wyoming","6/18/2020 4:33",1114,18,862,234,192.4808081,35069,97,1.615798923,6059.344218,8.707360862
"3905",3905,"Alabama","6/19/2020 4:33",28206,810,15974,11422,575.2587349,322534,2373,2.871729419,6578.050798,8.413103595
"3906",3906,"Alaska","6/19/2020 4:33",707,12,449,246,96.64477237,81185,NA,1.697312588,11097.74518,NA
"3907",3907,"American Samoa","6/19/2020 4:33",0,0,NA,0,0,174,NA,NA,312.7190381,NA
"3908",3908,"Arizona","6/19/2020 4:33",43445,1283,6863,35299,596.8771694,379732,3956,2.953159167,5217.018329,9.105765911
"3909",3909,"Arkansas","6/19/2020 4:33",13928,208,9376,4344,461.5276539,228434,1074,1.493394601,7569.543947,7.711085583
"3910",3910,"California","6/19/2020 4:33",167086,5355,NA,161731,422.8716769,3074530,NA,3.20493638,7781.212411,NA
"3911",3911,"Colorado","6/19/2020 4:33",29901,1638,4253,23995,518.9680513,262216,5294,5.480827143,4553.360321,17.71397979
"3912",3912,"Connecticut","6/19/2020 4:33",45440,4226,7842,33372,1274.511701,372585,10099,9.300176056,10450.35084,22.22491197
